Wavelength,y
639.6766828024847,7868.832324468376
649.8845631129589,18360.67546218069
656.4896351893776,92459.02995658269
659.4919448433507,129836.05854103123
664.896111382824,242622.94702650377
670.9007306907699,315409.83363589563
674.5034931132157,327213.11964421003
681.1086110012441,308852.45668923337
685.9122331490254,279344.2604292532
690.1155399631632,182295.07411432933
696.1201592711092,55737.70404662922
