x, y
674.5034931132157, 327213.11964421003
670.9007306907699, 315409.83363589563
681.1086110012441, 308852.45668923337
685.9122331490254, 279344.2604292532
690.1155399631632, 182295.07411432933
664.896111382824, 242622.94702650377
656.4896351893776, 92459.02995658267
659.4919448433507, 129836.05854103123
696.1201592711092, 55737.70404662922
649.8845631129589, 18360.675462180694
639.6766828024847, 7868.832324468376
